Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/22/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872.474279,2962.164388,3189.189569,3406.405689,3602.690538,3815.40053,3883.717428,4042.930574,4166.602623,4288.421871,4409.267402,4525.771823,4650.601022,4804.175571,4969.753361,5262.382203,5663.816366,5915.484134,6133.068221,6020.707293,6198.251023,6542.94498,6622.574629,6966.572241,7332.904449,7712.372705,8174.474125,8617.921708,9022.725378,9402.17161,8720.011997,9981.88602
San Marino,SMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44776.7316,47910.60172,52165.78583,53658.77317,56843.35565,56596.02823,58623.52918,61871.18163,64439.64094,67933.92514,73713.83913,73952.63184,65973.61114,62015.69867,56456.30009,52759.38334,52290.90193,54688.305,55117.61929,56893.47223,58201.5271,60305.1391,62611.49478,59451.03424,
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.8161328,939.6101818,1086.16498,1127.866195,1059.143932,1124.735945,1186.326829,1189.162288,1248.812487
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825.753526,5227.119904,5716.471465,5996.641942,5528.025339,6019.114926,6481.992612,7224.61832,7645.758047,8487.575866,9181.688301,10209.18352,11236.16676,12631.98397,12533.90857,12796.99315,13740.66508,13926.93747,14633.35591,14661.82296,14928.65144,15863.1877,16614.01419,17714.50705,18819.89122,19173.19609,21503.35809
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.885582,1807.702844,1798.885029,1784.584674,1795.838961,1849.402386,1928.968052,1994.954599,2016.233313,2039.221839,2103.302927,2184.513055,2292.399417,2372.046712,2527.414129,2690.798008,2864.358051,3038.106035,3170.965253,3196.594694,3332.529179,3454.921372,3446.607125,3581.922669,3741.119909,3730.130815,3753.683824,3798.869879,3898.608303,3972.363208,3842.783834,4067.575768
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.610804,2915.534161,2957.196538,2730.005127,1435.679233,1957.284349,1407.699028,1181.931603,,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.850613,1808.70982,1799.983933,1785.766373,1797.000755,1850.540236,1930.154102,1996.29423,2017.681665,2040.68022,2104.776835,2185.93654,2293.809937,2373.346313,2528.6577,2692.174269,2865.880876,3039.807573,3172.592631,3198.164802,3334.1671,3456.706808,3448.328083,3583.691292,3743.068513,3732.075948,3755.791924,3801.060885,3900.869856,3974.682146,3844.879529,4069.889126
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10153.86669,10647.27182,11156.48242,11753.60583,12890.01243,13748.95717,15376.78086,16865.99692,18066.81958,18156.06604,19497.62724,20960.91476,21883.0413,22159.01339,22096.2965,19298.5584,18881.84203,20128.95089,20701.5777,21191.48823,20048.05546,21476.76819
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.336898,1864.11117,2006.021731,2079.529613,2230.275791,2441.841511,2536.106234,2680.117236,2698.776936,2849.293522,2972.665478,2930.933075,3290.279644,3782.98004,3805.342338,3862.70804,3934.8942,4082.642683,4183.119385,4280.949702,4451.642512
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487.968534,6835.070577,6959.573054,6602.279332,6904.323288,6920.250285,6967.584904,7341.980587,7449.610864,7310.938036,7497.480531,7850.773452,8059.59138,8595.719644,9449.316872,10072.75834,10863.02299,11595.30412,12169.23295,12474.99731,13129.33464,14030.2129,15308.15694,16318.60062,16764.04271,16721.29593,14633.19259,17753.06027,18878.84078,19227.8401,16168.69082,16222.6757
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7172.285168,7467.047784,8067.913495,8692.957338,9404.878515,10086.13476,10623.00698,10714.17713,11376.55592,12385.98843,13312.20331,14181.12184,15226.33843,16639.39412,18914.02796,21222.38033,23725.85776,23080.58654,25302.23272,26145.88938,26888.3481,27915.43321,28929.52636,29964.88861,29645.74189,30061.55147,31214.59257,31966.55484,31356.45828,33010.29075
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13620.49683,14304.35572,15282.77768,16056.05073,17083.25172,18001.22916,18948.20389,20241.52568,21112.37522,22760.94697,23852.64304,25720.44955,27570.14519,29604.29147,27537.75846,27826.87234,28931.38332,29042.82027,29973.69935,30870.02367,31628.24718,33936.04406,36507.55304,38961.54435,40670.87787,39725.25919,43602.4892
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20414.11667,20720.8957,20825.06038,20757.40546,21877.8025,23094.05196,23927.51439,24805.82457,25887.83818,27471.55827,29618.27926,29927.59927,30926.5056,31814.86351,33858.61143,34244.46502,37730.16375,40905.14587,42158.2957,40279.4616,42223.91967,44608.58026,45432.43197,46312.39238,47184.66913,49103.13343,50430.25282,51947.95425,53521.63064,54598.78035,55064.88501,59323.96461
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384.645083,3417.824698,3470.212733,3554.147754,3716.075321,3977.766839,4119.757399,4246.049904,4342.432845,4474.756292,4601.886075,4705.425704,4943.393229,5197.049134,5493.801654,5971.670248,6489.393826,6920.100354,7072.52757,7196.137863,7524.310385,7814.518453,8027.30548,8463.334131,8557.265279,8580.639991,8488.449304,8213.920625,8542.312783,8860.058796,8744.438693,9730.068125
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32606.31806,34236.10772,37233.96838,32878.44088,32478.29896,38858.58146,38211.83319,38230.03186,37914.12297,35973.1825,,,
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8956.360811,9388.944361,10243.50195,10906.45891,10759.7023,10735.62503,11302.72871,12722.75769,13677.02188,13854.5844,14255.20525,14232.85957,14189.46738,13772.63329,13790.2014,15431.83197,17045.94747,19232.62331,18756.49577,18594.94793,19389.98783,21922.73953,21565.038,22369.39122,24682.86364,24739.96499,26824.75405,28116.71049,29427.16472,30609.05759,28351.85683,31596.15966
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22996.43067,20573.44595,20801.68195,22273.0244,23730.15895,25190.06425,25207.83169,26178.73841,27028.02442,19486.65314,20337.69338
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.9143997,772.5010987,818.0578822,689.9750584,759.1079325,750.9123715,747.7881572,776.6585527,811.8594545,789.735094,773.6499304,854.3746237,909.4612937,1022.523506,1342.190968,1560.653018,1562.907046,1602.449609,1626.031801,1646.509959,1828.677828,1804.062929,1734.843414,1569.49404,1672.98072,1816.288184,1660.984878,1579.7606,1600.897168,1627.920102,1570.742918,1566.041161
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.778982,1616.600464,1796.212663,2002.463259,2224.534567,2456.404203,2687.144179,2881.382164,2903.011429,3081.263035,3347.770565,3610.58136,3911.403221,4289.971624,4748.763861,5314.327546,5998.962164,6830.410589,7475.451882,8020.097588,8828.565299,9681.786029,10483.68288,11074.19148,11585.00711,11909.39452,12433.87599,13113.37684,14193.4954,15183.74794,15418.67646,17082.36046
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6919.608372,6722.415863,6267.655613,6111.257019,5652.585555,5735.409211,5870.233316,6139.122806,5768.25731,5974.314038,6618.600225,6995.967331,7494.935188,8202.048606,9147.576767,10163.14432,12012.60477,13395.39829,15270.35144,14883.24745,15922.70554,17517.53027,18514.27384,19777.5861,20194.60807,19965.1724,20527.05266,21850.3504,23380.35632,24103.18457,24113.88553,26574.4484
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.821968,1086.751903,1037.12066,907.5814385,1062.140127,1118.403678,1193.145957,1343.888122,1289.639116,1301.822206,1283.934788,1288.327707,1323.464857,1403.225919,1389.818805,1331.49274,1369.941799,1350.587391,1392.135174,1437.943118,1503.283453,1589.921713,1613.21087,1677.808104,1748.833205,1840.648552,1915.58503,1972.697196,2069.246648,2168.331916,2180.16961,2334.299325
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410.624118,4873.125264,5307.676505,5796.636691,6302.902066,6862.213721,7286.400698,7116.004533,6565.351326,6884.527656,7281.412781,7631.319331,8153.46134,8835.846909,9564.791425,10198.16013,10952.19941,11769.52507,12111.37185,12018.17363,12988.92968,13284.11978,14586.90662,15090.09836,15143.39573,15466.76063,16231.25449,17008.03842,18091.161,18763.50902,17771.30717,18760.75522
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.403809,2409.956529,1719.152595,1455.428266,1152.509408,1011.035095,840.6428574,857.9308513,907.7840103,949.5813386,1037.940571,1138.362831,1254.931486,1392.633868,1547.459263,1671.472877,1810.151505,1967.564156,2123.474867,2177.629401,2299.875848,2468.581349,2722.167006,2999.224713,3273.932495,3124.539399,3092.853611,3236.439344,3486.438745,3726.172928,3851.942913,4288.16789
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.655859,5162.62799,4370.432326,4422.498616,3643.921755,3376.021218,3604.658325,3202.21016,3415.071547,3972.272296,4220.621266,4439.092931,4458.432461,4635.825383,4935.246741,5675.739801,6403.447605,7200.813412,8293.641207,8717.714297,9475.02067,10901.52652,11635.79462,12295.33444,13022.10516,13213.05015,13375.22898,13703.51272,14663.27316,15625.36066,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6177.916493,6497.669862,6720.248242,6917.409981,7284.937018,7403.495259,7688.407073,8100.401451,8249.08548,8234.352598,8602.070104,8722.609356,8759.13593,8994.66579,9672.610126,10298.83066,11187.38769,11997.59063,12619.50035,12409.79469,13207.23454,14083.20651,14374.69857,14861.4555,15183.69523,14971.89622,15231.3791,15872.30506,16354.12095,16548.48111,15667.25999,17193.13247
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.999404,1472.091041,1369.343384,1340.719039,1354.063125,1403.639715,1352.121122,1493.924123,1657.448175,1798.551868,1948.027745,2060.577229,2335.909061,2465.501999,2696.941139,2889.809058,3117.111939,3138.438745,3144.170469,3895.548594,5122.48822,5528.580523
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4675.230449,5032.283818,5264.482,5360.545766,5434.66904,5584.648457,5931.175205,6135.38733,6487.377513,6762.414677,7222.369665,7443.597999,7677.560483,7840.754144,8522.667901,8988.375676,9558.032296,10229.1699,10576.81935,10684.80701,11159.51163,11160.2394,11366.60458,11211.08814,10918.12169,10256.2446,10317.35475,10610.85157,10863.35353,10983.73776,10720.62492,11507.80471
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.035912,2348.699174,2402.211364,2545.127676,2721.67856,2976.438693,3078.947182,3155.777647,3247.662213,3394.242789,3480.354869,3670.46658,3886.024899,4030.650193,4015.001704,4120.838749,4219.427702,4326.951885,4606.718868,4386.505826,4464.931535,4858.141603,4994.812566,5117.803074,5341.840873,5484.438821,5926.576629,6256.981273,6438.099983,6612.070539,6705.102442,6748.512118
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.912084,1314.856346,1391.916121,1453.438981,1538.901606,1643.824515,1750.801965,1809.703624,1892.175649,2024.383926,2113.337968,2214.567345,2285.743881,2454.63735,2663.762101,2905.864701,3173.10084,3442.661082,3569.107883,3786.32656,4057.723849,4289.215194,4617.255914,4804.470115,4984.6727,5199.590657,5519.964665,5827.134159,6270.287925,6553.236743,6219.147687,6920.703409
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.850613,1808.70982,1799.983933,1785.766373,1797.000755,1850.540236,1930.154102,1996.29423,2017.681665,2040.68022,2104.776835,2185.93654,2293.809937,2373.346313,2528.6577,2692.174269,2865.880876,3039.807573,3172.592631,3198.164802,3334.1671,3456.706808,3448.328083,3583.691292,3743.068513,3732.075948,3755.791924,3801.060885,3900.869856,3974.682146,3844.879529,4069.889126
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6799.289717,7192.880784,8040.864265,8122.84914,8543.267792,9010.216653,9787.792314,10667.12302,11624.7849,12691.5232,13821.25432,14651.77087,15972.84861,18535.80753,20431.46573,22251.32613,25819.63035,27618.80225,28937.28429,27677.08431,28753.68792,29064.31237,29755.40687,29579.31295,29782.12719,27660.74159,25968.172,26213.92451,26144.87064,26374.6734,24672.3557,25308.49072
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727.612369,3919.240064,4233.238856,4342.331772,4492.95854,4618.786472,4966.545973,5256.072808,5500.896397,5849.127168,6196.743385,6509.908138,6632.818604,7012.839785,7576.978017,8012.211589,8613.620208,9353.557873,9843.913324,10109.96028,10428.54143,10297.42359,10416.94644,10438.94787,10671.9324,10471.21333,10634.50162,10874.94689,11310.57703,11552.56755,10571.90084,11282.48463
Turkiye,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8467.887764,8674.552067,9239.127077,10039.94346,9526.42215,10250.89992,10969.83103,11787.36803,8969.232304,8649.614773,9497.750187,9154.783986,9281.087739,9587.076325,10854.37369,11863.85563,13581.61667,14797.51352,15977.79327,15402.71693,17334.08563,19604.09771,20599.64838,22248.05374,23817.97178,25392.28737,26122.1133,27582.83235,27802.54778,26813.06155,27308.57698,30737.0175
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.427975,1678.538682,1743.790829,1848.546131,2073.026172,2005.12295,1914.920523,2138.571276,2496.840327,2490.879699,2523.11103,2584.514219,2878.365233,2790.423016,2765.030458,2685.904834,2802.943516,3048.1503,3274.039767,3048.721137,2976.19162,3199.673671,3144.911777,3319.533621,3387.500376,3785.429926,4049.092499,4208.92376,4370.147154,5019.833864,5104.660032,5409.511692
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.8898926,948.0987549,951.0390625,954.6403198,952.5892944,975.6486206,1019.361755,1051.777832,1074.710693,1113.147217,1156.62793,1220.888062,1293.652222,1370.328247,1472.281006,1587.423706,1695.14209,1807.446411,1894.538574,1957.614746,2052.958496,2193.044434,2067.22168,2160.548584,2205.886719,2301.057617,2417.691406,2458.342773,2570.953613,2686.455078,2690.924561,2836.242432
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.1830011,702.4923687,718.163367,769.353067,808.5950072,895.936776,968.4757857,1005.727839,1035.657787,1098.687716,1123.109496,1171.717419,1254.29859,1320.012354,1405.512288,1497.231228,1660.760428,1795.67184,1932.104554,2017.066703,2094.433582,2271.727824,2030.650958,2038.312988,2121.454381,2171.237146,2141.124329,2128.396869,2239.152597,2344.975879,2363.192032,2467.899337
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7613.644531,7171.255371,6589.552734,5784.656738,4577.827148,4136.163574,3824.486572,3808.273193,3811.875977,3894.403809,4260.276855,4789.681641,5172.960449,5824.124512,6736.79541,7214.111816,8054.040039,9004.879883,9434.435547,8093.555664,8559.929688,9246.769531,9705.358398,11111.05176,10743.58594,10164.32715,11148.19629,11860.56055,12631.65723,13345.38281,13087.30957,14219.79004
Upper middle income,UMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3267.850237,3396.142505,3483.231845,3656.724194,3821.977129,4005.853047,4244.248475,4515.870467,4565.225427,4758.266357,5156.118363,5420.463367,5723.851775,6138.44991,6783.159889,7508.275057,8507.584543,9511.085535,10436.88776,10739.70252,11697.9729,12739.86117,13561.4082,14287.72212,14757.2457,14826.58448,15279.85534,16094.10631,17186.84985,17993.6961,17981.10506,19964.31422
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6367.817675,6776.209625,7436.799305,7771.007556,8466.292503,8469.958082,9054.402359,9941.027023,10450.47242,10340.63389,10329.04413,10128.93231,9475.625218,9729.380801,10479.10722,11600.45679,12431.22292,13576.31992,14796.41893,15485.89263,16852.14252,18041.9293,18234.64908,19176.77225,20145.62268,20272.19177,22522.6243,23106.99819,23738.50796,24238.13305,23024.09891,25048.72397
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59914.7778,62805.25376,65094.79943,63027.67953,69287.53659
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.568958,2677.256798,2375.240142,2322.239835,2204.784523,2190.812418,2225.867604,2337.506628,2426.096414,2538.566618,2658.59476,2796.062943,2916.560149,3064.139926,3341.986737,3643.700878,3987.066407,4419.361874,4832.601604,5167.211472,5469.980737,5844.807562,6061.947154,6302.647244,6494.859941,6680.184701,6796.904892,6840.70986,7252.137355,7658.27241,7746.430969,8497.448308
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3936.250836,4104.88398,4448.768693,4731.134478,4758.350072,5224.89512,5383.615702,5669.104817,5973.201729,6230.82997,6486.787936,6759.10586,7243.330309,7904.353819,8488.03186,9017.298375,10000.92025,10670.24973,10969.18328,10934.52636,10622.68745,10837.63989,11052.90857,11694.77549,12199.75598,12425.47802,13530.46664,13633.04812,14421.42936,14788.84181,14211.48403,15045.30178
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9533.132896,10560.14168,11192.93492,11233.84831,10961.48387,11388.11626,11335.3514,12017.63143,11946.8376,11171.7256,11622.6067,12064.37702,10968.66769,10137.17807,12103.94211,13543.36548,15094.29176,16600.11919,17550.80994,16859.8308,16581.81882,17402.27566,,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.12196,1269.694401,1382.001087,1499.160068,1636.064414,1798.52487,1970.788735,2136.500237,2253.395352,2363.732271,2552.682566,2743.48041,2932.062856,3163.509242,3457.79179,3797.045441,4146.951612,4519.044628,4819.011148,5059.341953,5391.168621,5793.929381,6364.978023,6724.635498,7240.73594,7595.686738,8277.684129,9050.688534,9866.217883,10684.68628,11022.957,11676.10856
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.265182,1704.104813,1744.039674,1754.572804,1907.698213,1920.532703,1954.227457,2037.003831,2036.169356,2023.810833,2139.302078,2059.981741,1933.378851,2005.160665,2089.037227,2214.53629,2417.246832,2493.326283,2619.162617,2651.00383,2652.84197,2728.065774,2741.502519,2736.276785,2806.791359,2778.249817,2867.340123,3031.190628,3117.789034,3199.933726,2992.173313,3057.4114
World,WLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5560.841641,5766.868225,5934.342144,6093.669648,6322.981038,6578.717954,6870.900908,7159.951836,7295.573318,7550.292333,8005.527143,8282.510781,8567.372932,8938.300469,9540.868521,10149.63537,10976.46823,11739.85149,12278.24917,12228.6218,12875.33884,13559.64322,14086.21414,14587.79945,14955.24329,15091.55592,15517.33004,16155.85021,16958.30482,17496.44918,17110.46554,18603.86985
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.019452,2174.03823,2204.78576,2328.154713,2294.062107,2472.832568,2671.224772,2706.741515,2768.720999,2840.347758,3022.823053,3292.118858,3511.576727,3751.25825,3957.512437,4339.839031,4550.966786,4669.574124,4894.735664,4864.196573,5184.006698,5448.406558,5295.363088,5344.899043,5431.388279,5646.187146,6098.966116,6238.795875,6286.196595,6613.982839,6394.375803,6079.764271
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6545.420726,6863.69132,7230.997719,7780.594464,8039.207976,8383.397311,8649.449499,9357.135136,10007.68923,10436.16885,11012.10966,11796.15331,11292.86265,13055.90078
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.109912,1913.498538,2038.812663,2090.392224,2195.755726,2287.961529,2362.863535,2456.259625,2558.41861,2617.157003,2763.469847,2854.337844,2933.641255,3022.45206,3142.122148,3327.609613,3435.021444,3536.904858,3626.125524,3679.949027,3895.22361,3370.915185,3258.192678,3437.429536,,,,,,,,
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520.094652,6503.423028,6377.020224,6489.869515,6723.172165,6961.403349,7281.854053,7495.387258,7523.430932,7726.200459,8154.200276,8487.529555,8857.792814,9213.44244,9799.580741,10540.13714,11364.20166,12172.91425,12658.03424,12394.93436,12771.91051,13281.50389,13138.02985,13559.84057,13556.03282,13581.75528,13696.16357,13950.45348,14324.54504,14436.83264,13517.78059,14624.41517
Zambia,ZMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.301115,1553.622868,1524.030316,1626.601344,1481.620383,1518.895874,1602.678008,1649.662665,1619.370137,1674.11347,1730.228182,1808.279115,1861.439087,1968.253839,2095.534953,2242.108832,2409.243466,2587.957949,2742.914871,2909.726342,3136.322798,3267.408278,3357.738371,3506.394962,3463.420045,3352.524885,3322.578918,3395.479686,3507.79523,3514.688008,3358.005322,3555.920229
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.153648,1907.65249,1731.232789,1765.4513,1958.125364,1977.675575,2185.92853,2246.209393,2299.395447,2279.549785,2237.303462,2305.776958,2120.327071,1781.158998,1710.705381,1654.894659,1632.783532,1600.065028,1331.942095,1486.267368,1804.037249,2080.611512,2349.028204,2522.038124,2561.728799,2615.090301,2724.452742,2331.780833,2456.948771,2296.390269,2099.320459,2323.687257
